Title,Published At,URL,Content,Rating,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM forecasts annual revenue growth above estimates on AI adoption rush,2024-01-24T23:40:44+00:00,https://www.investing.com/news/stock-market-news/ibm-forecasts-annual-revenue-growth-above-estimates-on-ai-adoption-rush-3282220,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. 
Cloudflare Ray ID: 86e2d2df8aa03864
�?
      Your IP:
      Click to reveal
2a02:c7c:ec87:4b00:d424:bff1:5c6:228e
�?
Performance & security by Cloudflare
",0,,,,,,,,,,,,,,,,,,,,,,,,,,
"IBM shares rise after earnings top estimates in ‘uncertain, volatile�?economy",2024-01-24T22:57:21+00:00,https://www.cnbc.com/2024/01/24/ibm-q4-earnings-report-2023.html,"Credit Cards Loans Banking Mortgages Insurance Credit Monitoring Personal Finance Small Business Taxes Help for Low Credit Scores Investing SELECT All Credit Cards Find the Credit Card for You Best Credit Cards Best Rewards Credit Cards Best Travel Credit Cards Best 0% APR Credit Cards Best Balance Transfer Credit Cards Best Cash Back Credit Cards Best Credit Card Welcome Bonuses Best Credit Cards to Build Credit SELECT All Loans Find the Best Personal Loan for You Best Personal Loans Best Debt Consolidation Loans Best Loans to Refinance Credit Card Debt Best Loans with Fast Funding Best Small Personal Loans Best Large Personal Loans Best Personal Loans to Apply Online Best Student Loan Refinance SELECT All Banking Find the Savings Account for You Best High Yield Savings Accounts Best Big Bank Savings Accounts Best Big Bank Checking Accounts Best No Fee Checking Accounts No Overdraft Fee Checking Accounts Best Checking Account Bonuses Best Money Market Accounts Best CDs Best Credit Unions SELECT All Mortgages Best Mortgages Best Mortgages for Small Down Payment Best Mortgages for No Down Payment Best Mortgages with No Origination Fee Best Mortgages for Average Credit Score Adjustable Rate Mortgages Affording a Mortgage SELECT All Insurance Best Life Insurance Best Homeowners Insurance Best Renters Insurance Best Car Insurance Travel Insurance SELECT All Credit Monitoring Best Credit Monitoring Services Best Identity Theft Protection How to Boost Your Credit Score Credit Repair Services SELECT All Personal Finance Best Budgeting Apps Best Expense Tracker Apps Best Money Transfer Apps Best Resale Apps and Sites Buy Now Pay Later (BNPL) Apps Best Debt Relief SELECT All Small Business Best Small Business Savings Accounts Best Small Business Checking Accounts Best Credit Cards for Small Business Best Small Business Loans Best Tax Software for Small Business SELECT All Taxes Filing For Free Best Tax Software Best Tax Software for Small Businesses Tax Refunds Tax Brackets Tax Tips Tax By State Tax Payment Plans SELECT All Help for Low Credit Scores Best Credit Cards for Bad Credit Best Personal Loans for Bad Credit Best Debt Consolidation Loans for Bad Credit Personal Loans if You Don't Have Credit Best Credit Cards for Building Credit Personal Loans for 580 Credit Score or Lower Personal Loans for 670 Credit Score or Lower Best Mortgages for Bad Credit Best Hardship Loans How to Boost Your Credit Score SELECT All Investing Best IRA Accounts Best Roth IRA Accounts Best Investing Apps Best Free Stock Trading Platforms Best Robo-Advisors Index Funds Mutual Funds ETFs Bonds  In this article IBM shares rose as much as 8% in extended trading Wednesday after the tech and services provider announced fourth-quarter results that exceeded Wall Street's expectations. Here's how the company did, compared to the consensus among analysts surveyed by LSEG, formerly known as Refinitiv: IBM's revenue increased 4% year over year in the quarter, according to a statement. ...",3,,,,,,,,,,,,,,,,,,,,,,,,,,
News Highlights: Top Company News of the Day - Wednesday at 5 PM ET,2024-01-24T22:16:16+00:00,https://www.marketscreener.com/quote/stock/BOEING-4816/news/News-Highlights-Top-Company-News-of-the-Day-Wednesday-at-5-PM-ET-45806344/?utm_medium=RSS&utm_content=20240124,Forbidden. XID: 110700372 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM’s Stock Dividend Just Sweetens Its AI Future,2024-01-24T21:34:39+00:00,https://moneymorning.com/2024/01/24/ibms-stock-dividend-just-sweetens-its-ai-future/,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. 
Cloudflare Ray ID: 86e2d31a8868d184
�?
      Your IP:
      Click to reveal
2a02:c7c:ec87:4b00:d424:bff1:5c6:228e
�?
Performance & security by Cloudflare
",0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM forecasts annual revenue growth above estimates on AI adoption rush,2024-01-24T21:12:14+00:00,https://ca.finance.yahoo.com/news/ibm-forecasts-annual-revenue-growth-211214090.html,Thank you for your patience. Our engineers are working quickly to resolve the issue.,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM forecasts annual revenue growth above estimates on AI adoption rush,2024-01-24T21:11:19+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-forecasts-annual-revenue-growth-above-estimates-on-AI-adoption-rush-45805795/?utm_medium=RSS&utm_content=20240124,Forbidden. XID: 118037003 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM revenue rises 4% amidst AI demand,2024-01-24T21:10:54+00:00,https://finance.yahoo.com/news/ibm-revenue-rises-4-amidst-ai-demand-211054064.html,Thank you for your patience. Our engineers are working quickly to resolve the issue.,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
"IBM Non-GAAP EPS of $3.87 beats by $0.07, revenue of $17.38B beats by $100M",2024-01-24T21:09:48+00:00,https://seekingalpha.com/news/4058130-ibm-non-gaap-eps-of-3_87-beats-0_07-revenue-of-17_38b-beats-100m?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM RELEASES FOURTH-QUARTER RESULTS,2024-01-24T21:09:04+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-RELEASES-FOURTH-QUARTER-RESULTS-45805761/?utm_medium=RSS&utm_content=20240124,Forbidden. XID: 114599194 Varnish cache server,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Tech Earnings Preview: IBM And Intel Report Wednesday And Thursday,2024-01-24T17:01:00+00:00,https://seekingalpha.com/article/4664688-old-tech-earnings-preview-ibm-and-intel-report-wednesday-and-thursday?source=feed_all_articles,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM told to fix e-Justice after system collapse,2024-01-24T15:37:23+00:00,https://www.financialmirror.com/2024/01/24/ibm-told-to-fix-e-justice-after-system-collapse/,"The Cyprus government’s IT and digital services agency has warned IBM to fix the glitches that caused the e-justice platform to collapse within a week of its launch or risk losing the contract. The system is supposed to digitise the electronic submission of all documents for most courts and allow access by all state agencies, including the police and the welfare department. However, after its launch on January 15, several glitches caused the system to collapse, resulting in the lawyers staging a one-hour strike on Wednesday. Neofytos Papadopoulos, the permanent secretary of the Deputy Ministry of Innovation, Research and Digital Strategy told members of the parliamentary committee on legal affairs that the contractor was given a strict deadline of five working days to address the identified issues. He said that according to a clause in the �? mln contract, failure to do so within the stipulated timeframe may result in the termination of the contract. The Bar Association said the failure was “unacceptable�?and that the system was supposed to be operational from December 18. Lawyers said the platform had major malfunctions and the contractor was given an initial extension to January 15 to fix them. Papadopoulos highlighted the three main areas that needed to be fixed: The collapse of the system tested lawyers�?patience, who staged a protest outside the parliament, arguing that the failure would only add more delays to the island’s notoriously slow Justice system. The Bar Association said a second demonstration has been planned for Friday outside district courthouses. In comments to state radio CyBC, the association’s chairman Michalis Vorkas dubbed the situation as intolerable and a complete debacle. He argued out that law offices were severely impacted, some individuals couldn’t find their cases, and only physically registered cases were being tried. Vorkas highlighted recurrent glitches in online registrations, including payment issues. Users were randomly getting booted out, and system bugs even raised concerns about data security. “We filed cases, only to receive a confirmation in gibberish,�?he said. Despite continuous warnings from the Bar Association since 2022, and positive assurances prior to the system going live, Vorkas stressed that the new platform failed to meet expectations. He suggested the reinstatement of manual registration of cases and submission of documents to ensure uninterrupted access to justice. Responding to lawyers�?calls to going old school, Deputy Minister of Innovation Nikodemos Damianos while acknowledging the critical and complex nature of handling the platform, deemed it irresponsible to hastily shut down the system without exhausting solutions for repair. Damianos revealed that the system had undergone thirteen observation cycles over more than three years. The e-Justice platform replaced the i-Justice system introduced in 2021 during the pandemic restrictions, allowing for partial submission of documents and fili...",-2,,,,,,,,,,,,,,,,,,,,,,,,,,
